date,Value,isPartial,Region,topic
2017-12-31,46,False,Nordjylland,News
2018-01-07,49,False,Nordjylland,News
2018-01-14,50,False,Nordjylland,News
2018-01-21,42,False,Nordjylland,News
2018-01-28,39,False,Nordjylland,News
2018-02-04,56,False,Nordjylland,News
2018-02-11,56,False,Nordjylland,News
2018-02-18,48,False,Nordjylland,News
2018-02-25,46,False,Nordjylland,News
2018-03-04,46,False,Nordjylland,News
2018-03-11,44,False,Nordjylland,News
2018-03-18,40,False,Nordjylland,News
2018-03-25,44,False,Nordjylland,News
2018-04-01,39,False,Nordjylland,News
2018-04-08,43,False,Nordjylland,News
2018-04-15,49,False,Nordjylland,News
2018-04-22,57,False,Nordjylland,News
2018-04-29,32,False,Nordjylland,News
2018-05-06,43,False,Nordjylland,News
2018-05-13,39,False,Nordjylland,News
2018-05-20,40,False,Nordjylland,News
2018-05-27,36,False,Nordjylland,News
2018-06-03,41,False,Nordjylland,News
2018-06-10,38,False,Nordjylland,News
2018-06-17,37,False,Nordjylland,News
2018-06-24,46,False,Nordjylland,News
2018-07-01,39,False,Nordjylland,News
2018-07-08,50,False,Nordjylland,News
2018-07-15,48,False,Nordjylland,News
2018-07-22,49,False,Nordjylland,News
2018-07-29,49,False,Nordjylland,News
2018-08-05,43,False,Nordjylland,News
2018-08-12,35,False,Nordjylland,News
2018-08-19,37,False,Nordjylland,News
2018-08-26,42,False,Nordjylland,News
2018-09-02,45,False,Nordjylland,News
2018-09-09,42,False,Nordjylland,News
2018-09-16,42,False,Nordjylland,News
2018-09-23,51,False,Nordjylland,News
2018-09-30,43,False,Nordjylland,News
2018-10-07,40,False,Nordjylland,News
2018-10-14,55,False,Nordjylland,News
2018-10-21,42,False,Nordjylland,News
2018-10-28,41,False,Nordjylland,News
2018-11-04,43,False,Nordjylland,News
2018-11-11,49,False,Nordjylland,News
2018-11-18,36,False,Nordjylland,News
2018-11-25,40,False,Nordjylland,News
2018-12-02,44,False,Nordjylland,News
2018-12-09,47,False,Nordjylland,News
2018-12-16,45,False,Nordjylland,News
2018-12-23,48,False,Nordjylland,News
2018-12-30,62,False,Nordjylland,News
2019-01-06,47,False,Nordjylland,News
2019-01-13,56,False,Nordjylland,News
2019-01-20,49,False,Nordjylland,News
