,City,Municipality,Region,year,FB_audience_size_lower_bound,FB_audience_size_upper_bound,Trends_slope,Trends_intercept,Trends_regression_R2,Trends_regression_R2_adj,Trends_mean,Trends_is_trending,DST_EV_population,DST_population_size,DST_population_density,Plugshare_count_of_stations,Plugshare_count_of_plugs,Plugshare_closest_in_meters,Plugshare_closest_in_meters_std
908,Hornslet,Syddjurs Kommune,Region Midtjylland,2017,,,-0.0231465329897626,8.681062320032911,0.0166539904546856,-0.0030129297362206,8.067679195804196,0.0,,5604.0,1773.4,7.0,16.0,2702.0,2373.635116581036
909,Hornslet,Syddjurs Kommune,Region Midtjylland,2018,,,0.376059758083204,1.8802096800258643,0.7045443336159081,0.6986352202882262,11.845793269230766,1.0,43.0,5743.0,1797.5,9.0,25.0,2999.8888888888887,2773.6052100310008
910,Hornslet,Syddjurs Kommune,Region Midtjylland,2019,,,-0.0129956937254383,13.34660519219343,0.0086774143998613,-0.0111490373121414,13.002219308469307,0.0,47.0,5812.0,1780.1,11.0,29.0,3329.454545454545,2587.9509409429056
911,Hornslet,Syddjurs Kommune,Region Midtjylland,2020,,,0.1592437127245674,16.207919360051715,0.1533768817901295,0.1364444194259321,20.427877747252747,0.0,89.0,5929.0,1803.8,18.0,42.0,3618.6666666666665,2451.936713510123
912,Hornsyld,Hedensted Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,1661.0,999.4,3.0,42.0,5688.666666666667,5146.242739449173
913,Hornsyld,Hedensted Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,44.0,1670.0,1004.8,5.0,48.0,4979.4,4350.140721861765
914,Hornsyld,Hedensted Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,49.0,1643.0,988.6,7.0,55.0,4049.857142857143,3894.5318258883367
915,Hornsyld,Hedensted Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,69.0,1601.0,963.3,8.0,61.0,4312.25,3681.2239715305873
916,Hovedgård,Horsens Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,2214.0,1341.0,10.0,28.0,646.9,705.3167058531618
917,Hovedgård,Horsens Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,67.0,2212.0,1339.8,12.0,34.0,673.3333333333334,698.9142662123528
918,Hovedgård,Horsens Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,82.0,2233.0,1352.5,15.0,38.0,678.0666666666667,674.1883444628244
919,Hovedgård,Horsens Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,135.0,2258.0,1367.7,19.0,44.0,705.8947368421053,656.7081116140178
920,Hovedgård,Horsens Kommune,Region Midtjylland,2021,,,0.0,0.0,,,0.0,0.0,286.0,2280.0,1338.8,24.0,62.0,810.75,774.6914252448042
921,Humlebæk,Fredensborg Kommune,Region Hovedstaden,2017,,,-0.3082845983095702,18.55800339366516,0.5272031057366962,0.51774716785143,10.38846153846154,1.0,,9587.0,2306.8,2.0,7.0,1920.5,839.3357492684319
922,Humlebæk,Fredensborg Kommune,Region Hovedstaden,2018,,,0.2394065354734053,3.206928733031682,0.5265565870975752,0.5170877188395268,9.55120192307692,1.0,59.0,9643.0,2320.3,2.0,7.0,1920.5,839.3357492684319
923,Humlebæk,Fredensborg Kommune,Region Hovedstaden,2019,,,-0.0867001408691196,12.31654411764706,0.2366182648826353,0.2213506301802881,10.018990384615384,0.0,72.0,9657.0,2323.6,3.0,11.0,2110.333333333333,678.4926921738606
924,Humlebæk,Fredensborg Kommune,Region Hovedstaden,2020,,,0.2514599163322808,11.836151960784314,0.5495658501611914,0.5405571671644152,18.499839743589742,1.0,138.0,9746.0,2345.0,5.0,14.0,64762.0,141276.8677508813
925,Hurup,Thisted Kommune,Region Nordjylland,2017,,,0.0,0.0,,,0.0,0.0,,2745.0,1153.4,31.0,51.0,3090.2903225806454,2859.634897366543
926,Hurup,Thisted Kommune,Region Nordjylland,2018,,,0.0,0.0,,,0.0,0.0,27.0,2754.0,1157.1,32.0,53.0,3041.84375,2826.451361226482
927,Hurup,Thisted Kommune,Region Nordjylland,2019,,,0.0,0.0,,,0.0,0.0,33.0,2717.0,1141.6,35.0,57.0,2942.2571428571428,2719.1592595858733
928,Hurup,Thisted Kommune,Region Nordjylland,2020,,,0.0,0.0,,,0.0,0.0,48.0,2731.0,1147.5,38.0,65.0,2846.5263157894738,2642.9459887195503
929,Hvide Sande,Ringkøbing-Skjern Kommune,Region Midtjylland,2017,,,0.086665641497946,4.235532971930029,0.321292287593294,0.3077181333451598,6.532172471625596,0.0,,3045.0,1324.5,6.0,20.0,4176.333333333333,4038.72131579621
930,Hvide Sande,Ringkøbing-Skjern Kommune,Region Midtjylland,2018,,,0.2585591635057502,2.7992158209437665,0.3038618344046516,0.2899390710927446,9.651033653846149,0.0,34.0,3016.0,1311.9,9.0,29.0,5291.111111111111,3643.65539137706
931,Hvide Sande,Ringkøbing-Skjern Kommune,Region Midtjylland,2019,,,0.0617166823187913,9.09419906074318,0.104750861324809,0.0868458785513052,10.72969114219114,0.0,42.0,2968.0,1291.0,10.0,33.0,4917.0,3633.273975050296
932,Hvide Sande,Ringkøbing-Skjern Kommune,Region Midtjylland,2020,,,0.3172318913051433,8.811569166127999,0.6526667097126542,0.6457200439069073,17.218214285714286,1.0,73.0,2932.0,1272.0,16.0,54.0,3974.125,3883.997474681637
933,Hvidovre,Hvidovre Kommune,Region Hovedstaden,2017,,,-0.0226719243575514,6.765469457013577,0.0649188638553226,0.046217241132429,6.164663461538462,0.0,,52818.0,2820.4,2.0,10.0,855.5,41.71930009000631
934,Hvidovre,Hvidovre Kommune,Region Hovedstaden,2018,,,0.1350806795867838,6.048246606334844,0.4683392355891913,0.4577060203009752,9.627884615384614,1.0,55.0,53147.0,2838.0,3.0,14.0,1138.0,490.1928192048513
935,Hvidovre,Hvidovre Kommune,Region Hovedstaden,2019,,,0.050331362588577,10.919343891402717,0.2902227690820669,0.2760272244637082,12.253125,0.0,69.0,53281.0,2845.1,4.0,16.0,1183.5,410.4554381009791
936,Hvidovre,Hvidovre Kommune,Region Hovedstaden,2020,,,0.1396562580039274,13.017138009049775,0.4379491379218588,0.426708120680296,16.718028846153846,1.0,87.0,53505.0,2857.1,5.0,20.0,998.4,545.5871149504908
937,Hårlev,Stevns Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,2588.0,1352.1,2.0,4.0,7259.0,151.32085117392117
938,Hårlev,Stevns Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,29.0,2633.0,1360.0,3.0,5.0,5482.666666666667,3078.559619908852
939,Hårlev,Stevns Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,36.0,2677.0,1370.7,3.0,5.0,5482.666666666667,3078.559619908852
940,Hårlev,Stevns Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,69.0,2753.0,1394.6,4.0,7.0,4594.5,3077.9397330032307
941,Højbjerg,Aarhus Kommune,Region Midtjylland,2017,,,-0.0102209342636643,7.348375154257507,0.0041874504937887,-0.0157288004963354,7.077520396270398,0.0,,,,39.0,184.0,1119.5384615384614,1325.8905219185183
942,Højbjerg,Aarhus Kommune,Region Midtjylland,2018,,,0.2052621476747448,3.534598416289594,0.690005735765693,0.683805850481007,8.97404532967033,1.0,332.0,,,48.0,212.0,1075.3125,1235.0853387045684
943,Højbjerg,Aarhus Kommune,Region Midtjylland,2019,,,0.0665853823387121,11.789161124822886,0.2096358169382955,0.1938285332770615,13.55367375679876,0.0,392.0,,,54.0,228.0,1050.0185185185185,1197.3174968778496
944,Højbjerg,Aarhus Kommune,Region Midtjylland,2020,,,0.1701678431631263,10.446153846153848,0.4442375302145067,0.4331222808187969,14.95560168997669,1.0,716.0,,,67.0,280.0,1083.2238805970148,1205.7991292197626
945,Højby,Odsherred Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,1470.0,1287.2,1.0,3.0,,
946,Højby,Odsherred Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,16.0,1504.0,1317.0,1.0,3.0,,
947,Højby,Odsherred Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,23.0,1455.0,1274.1,2.0,4.0,15992.5,15322.2968415313
948,Højby,Odsherred Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,51.0,1459.0,1277.6,3.0,8.0,12078.666666666666,12780.4798162406
949,Hørning,Skanderborg Kommune,Region Midtjylland,2017,,,,,,,,0.0,,7750.0,1941.9,8.0,43.0,3606.5,4003.504857354009
950,Hørning,Skanderborg Kommune,Region Midtjylland,2018,,,,,,,,0.0,81.0,8063.0,1993.3,9.0,44.0,3213.8888888888887,3925.7911446116327
951,Hørning,Skanderborg Kommune,Region Midtjylland,2019,,,,,,,,0.0,99.0,8165.0,2008.1,11.0,49.0,4358.272727272727,4482.098372211594
952,Hørning,Skanderborg Kommune,Region Midtjylland,2020,,,,,,,,0.0,171.0,8226.0,2014.7,14.0,56.0,3550.428571428572,4259.14069907364
953,Hørning,Skanderborg Kommune,Region Midtjylland,2021,,,,,,,,0.0,387.0,8294.0,2031.3,18.0,65.0,2919.722222222222,3932.6480198096074
954,Hørsholm,Hørsholm Kommune,Region Hovedstaden,2017,,,-0.0142918125160077,7.601329185520363,0.0239079051690396,0.0043860632724204,7.222596153846154,0.0,,24457.0,2137.7,3.0,18.0,861.0,659.1820689308835
955,Hørsholm,Hørsholm Kommune,Region Hovedstaden,2018,,,0.3446981985827709,1.7313631221719537,0.643548561628897,0.6364195328614749,10.86586538461538,1.0,74.0,24507.0,2142.0,3.0,18.0,861.0,659.1820689308835
956,Hørsholm,Hørsholm Kommune,Region Hovedstaden,2019,,,0.0940818961837276,12.17149321266968,0.1417656496398783,0.1246009626326759,14.664663461538463,0.0,78.0,24484.0,2140.0,3.0,18.0,861.0,659.1820689308835
957,Hørsholm,Hørsholm Kommune,Region Hovedstaden,2020,,,0.4009940877657304,9.646493212669686,0.7099151383276185,0.704113441094171,20.27283653846154,1.0,116.0,24341.0,2127.5,3.0,18.0,861.0,659.1820689308835
958,Hørve,Odsherred Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,2514.0,1655.0,1.0,3.0,,
959,Hørve,Odsherred Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,16.0,2504.0,1648.5,1.0,3.0,,
960,Hørve,Odsherred Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,23.0,2470.0,1626.1,2.0,4.0,15992.5,15322.2968415313
961,Hørve,Odsherred Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,51.0,2456.0,1616.9,3.0,8.0,12078.666666666666,12780.4798162406
962,Ikast,Ikast-Brande Kommune,Region Midtjylland,2017,,,0.0167963141187335,5.259137186343072,0.03502295411111,0.0157234131933321,5.70423951048951,0.0,,15462.0,1380.2,1.0,1.0,,
963,Ikast,Ikast-Brande Kommune,Region Midtjylland,2018,,,0.1771349675574147,1.9051781674208168,0.5953816969250989,0.5872893308636009,6.599254807692306,1.0,25.0,15479.0,1385.0,2.0,4.0,962.0,964.4936495384508
964,Ikast,Ikast-Brande Kommune,Region Midtjylland,2019,,,0.0283563458369231,9.081929018693724,0.0887326219918255,0.070507274431662,9.833372183372182,0.0,29.0,15626.0,1396.8,2.0,4.0,962.0,964.4936495384508
965,Ikast,Ikast-Brande Kommune,Region Midtjylland,2020,,,0.1154889790502998,10.672756410256412,0.4600601643497845,0.4492613676367801,13.733214355089356,1.0,60.0,15662.0,1387.2,4.0,18.0,751.25,643.8505908464582
966,Ishøj,Ishøj Kommune,Region Hovedstaden,2017,,,-0.0210359216255442,4.864423076923076,0.0663690415311043,0.0476964223617264,4.306971153846154,0.0,,20712.0,3774.1,2.0,5.0,1115.0,1282.691701072397
967,Ishøj,Ishøj Kommune,Region Hovedstaden,2018,,,0.1999274310595064,3.153846153846159,0.6452537423823355,0.6381588172299821,8.451923076923075,1.0,17.0,20868.0,3802.5,2.0,5.0,1115.0,1282.691701072397
968,Ishøj,Ishøj Kommune,Region Hovedstaden,2019,,,-0.1634039101852639,18.25664592760181,0.3695578048617308,0.3569489609589654,13.926442307692309,0.0,17.0,20835.0,3796.5,2.0,5.0,1115.0,1282.691701072397
969,Ishøj,Ishøj Kommune,Region Hovedstaden,2020,,,0.233871078668526,12.141465560583214,0.4978412347115015,0.4877980594057316,18.339049145299143,1.0,30.0,20826.0,3794.8,3.0,8.0,804.0,1054.8990473026315
970,Jelling,Vejle Kommune,Region Syddanmark,2017,,,0.0,0.0,,,0.0,0.0,,3443.0,1248.8,19.0,65.0,2598.9473684210525,2654.998461470243
971,Jelling,Vejle Kommune,Region Syddanmark,2018,,,0.0,0.0,,,0.0,0.0,96.0,3521.0,1276.7,21.0,68.0,2508.1428571428573,2538.44653845052
972,Jelling,Vejle Kommune,Region Syddanmark,2019,,,0.0,0.0,,,0.0,0.0,129.0,3479.0,1261.4,22.0,70.0,2597.7272727272725,2512.653088097428
973,Jelling,Vejle Kommune,Region Syddanmark,2020,,,0.0,0.0,,,0.0,0.0,210.0,3522.0,1277.0,24.0,74.0,2508.5,2426.7539242155663
974,Jerslev Sj,Kalundborg Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,,,6.0,22.0,5608.333333333333,6268.8985848127
975,Jerslev Sj,Kalundborg Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,36.0,,,7.0,23.0,5331.285714285715,5769.447885609325
976,Jerslev Sj,Kalundborg Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,41.0,,,7.0,23.0,5331.285714285715,5769.447885609325
977,Jerslev Sj,Kalundborg Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,71.0,,,8.0,29.0,4690.25,5640.80887690004
978,Jerslev Sj,Kalundborg Kommune,Region Sjælland,2021,,,0.0,0.0,,,0.0,0.0,150.0,,,10.0,35.0,4995.0,5761.07839056389
979,Juelsminde,Hedensted Kommune,Region Midtjylland,2017,,,0.0130136580955117,6.604329494035378,0.0068216055469547,-0.013041962342106,6.949191433566434,0.0,,3985.0,1008.1,3.0,42.0,5688.666666666667,5146.242739449173
980,Juelsminde,Hedensted Kommune,Region Midtjylland,2018,,,0.0217452372821408,8.555612475759537,0.0157561316723121,-0.0039287456942416,9.131861263736262,0.0,44.0,3992.0,1009.9,5.0,48.0,4979.4,4350.140721861765
981,Juelsminde,Hedensted Kommune,Region Midtjylland,2019,,,0.0482353361584771,4.813388980300745,0.140747646493848,0.123562599423725,6.091625388500389,0.0,49.0,4023.0,1017.7,7.0,55.0,4049.857142857143,3894.5318258883367
982,Juelsminde,Hedensted Kommune,Region Midtjylland,2020,,,0.1088431376860901,8.29005467571644,0.1861521116173921,0.1698751538497399,11.174397824397824,0.0,69.0,3990.0,1009.4,8.0,61.0,4312.25,3681.2239715305873
983,Jyllinge,Roskilde Kommune,Region Sjælland,2017,,,0.0098346922223173,6.402601809954747,0.003823906986064,-0.0160996148742147,6.663221153846154,0.0,,10207.0,1882.9,7.0,31.0,1534.0,2172.3065314698724
984,Jyllinge,Roskilde Kommune,Region Sjælland,2018,,,0.3099120635191665,4.664253393665165,0.6044047925043214,0.5964928883544078,12.876923076923076,1.0,125.0,10148.0,1872.0,9.0,45.0,1401.6666666666667,1903.344753322424
985,Jyllinge,Roskilde Kommune,Region Sjælland,2019,,,0.1651210193801759,10.691600678733032,0.2496040029454421,0.2345960830043509,15.067307692307692,0.0,163.0,10105.0,1864.0,12.0,50.0,1130.75,1695.646678730834
986,Jyllinge,Roskilde Kommune,Region Sjælland,2020,,,0.3750483792936625,13.507585470085472,0.7431725547667034,0.7380360058620374,23.44636752136752,1.0,265.0,10197.0,1877.2,17.0,67.0,1534.470588235294,2704.2066562498294
987,Jystrup,Ringsted Kommune,Region Sjælland,2017,,,,,,,,0.0,,730.0,1380.0,2.0,5.0,115.0,39.59797974644666
988,Jystrup,Ringsted Kommune,Region Sjælland,2018,,,,,,,,0.0,22.0,745.0,1408.3,2.0,5.0,115.0,39.59797974644666
989,Jystrup,Ringsted Kommune,Region Sjælland,2019,,,,,,,,0.0,31.0,752.0,1421.6,3.0,8.0,124.33333333333331,32.331615074619044
990,Jystrup,Ringsted Kommune,Region Sjælland,2020,,,,,,,,0.0,68.0,775.0,1465.0,5.0,11.0,2013.0,3375.2048826700875
991,Jystrup,Ringsted Kommune,Region Sjælland,2021,,,,,,,,0.0,158.0,747.0,1412.1,9.0,17.0,3092.1111111111118,3696.537685606778
992,Jægerspris,Frederikssund Kommune,Region Hovedstaden,2017,,,-0.1125362844702466,14.250480769230776,0.1048741432830748,0.0869716261487363,11.268269230769231,0.0,,4226.0,1534.5,5.0,15.0,1071.6,1698.7911290090965
993,Jægerspris,Frederikssund Kommune,Region Hovedstaden,2018,,,-0.0174064074105694,9.17401018099548,0.0094938868680217,-0.0103162353946177,8.712740384615383,0.0,51.0,4195.0,1523.2,6.0,17.0,1304.1666666666667,1622.7250434582768
994,Jægerspris,Frederikssund Kommune,Region Hovedstaden,2019,,,0.0344985272773844,11.434106334841626,0.0556516832312096,0.0367647168958338,12.348317307692309,0.0,74.0,4245.0,1541.4,8.0,22.0,2881.875,5120.3243043915545
995,Jægerspris,Frederikssund Kommune,Region Hovedstaden,2020,,,0.1720410963127391,11.722027400703874,0.286224187116915,0.2719486708592533,16.281116452991455,0.0,135.0,4057.0,1589.7,10.0,27.0,2473.3,4598.865924213152
996,Karlslunde,Greve Kommune,Region Sjælland,2017,,,0.0322142064372918,3.583823529411766,0.0743093735528866,0.0557955610239444,4.437499999999999,0.0,,,,5.0,23.0,1641.6,1550.348767213365
997,Karlslunde,Greve Kommune,Region Sjælland,2018,,,0.1751136557670963,2.1366515837104094,0.5647788587627267,0.5560744359379812,6.777163461538461,1.0,83.0,,,5.0,23.0,1641.6,1550.348767213365
998,Karlslunde,Greve Kommune,Region Sjælland,2019,,,0.0375789720823018,11.061849547511311,0.0503659411857551,0.0313732600094701,12.057692307692308,0.0,96.0,,,6.0,33.0,1379.6666666666667,1527.9134355933477
999,Karlslunde,Greve Kommune,Region Sjælland,2020,,,0.3100493160495937,18.478110859728503,0.4525137638759192,0.4415640391534375,26.69441773504273,1.0,154.0,,,8.0,41.0,1943.125,1666.369230007049
1000,Karrebæksminde,Næstved Kommune,Region Sjælland,2017,,,,,,,,0.0,,1810.0,1106.4,3.0,21.0,555.6666666666666,54.85739087245523
1001,Karrebæksminde,Næstved Kommune,Region Sjælland,2018,,,,,,,,0.0,46.0,1809.0,1105.7,3.0,21.0,555.6666666666666,54.85739087245523
1002,Karrebæksminde,Næstved Kommune,Region Sjælland,2019,,,,,,,,0.0,66.0,1807.0,1104.5,3.0,21.0,555.6666666666666,54.85739087245523
1003,Karrebæksminde,Næstved Kommune,Region Sjælland,2020,,,,,,,,0.0,122.0,1803.0,1102.1,5.0,25.0,2250.6,3815.201803312637
1004,Karrebæksminde,Næstved Kommune,Region Sjælland,2021,,,,,,,,0.0,318.0,1790.0,1094.1,9.0,33.0,3421.222222222222,3592.88340952562
1005,Karup,Viborg Kommune,Region Midtjylland,2017,,,0.0192723896525228,8.096012443438916,0.0212433467026604,0.0016682136367136,8.606730769230769,0.0,,2256.0,1142.9,8.0,30.0,2464.125,3874.32133918777
1006,Karup,Viborg Kommune,Region Midtjylland,2018,,,0.2230236931492479,4.215569246929547,0.6569353551229001,0.6500740622253581,10.125697115384613,1.0,80.0,2240.0,1134.8,12.0,42.0,4018.5833333333335,6542.647857895475
1007,Karup,Viborg Kommune,Region Midtjylland,2019,,,-0.0026996519019269,11.390822535307832,0.0002753064635016,-0.0197191874072284,11.31928175990676,0.0,103.0,2249.0,1139.3,14.0,48.0,3491.3571428571427,6165.783992912236
1008,Karup,Viborg Kommune,Region Midtjylland,2020,,,0.270271828615336,11.67546137685844,0.4690476598949969,0.4584286130928969,18.83766483516484,1.0,157.0,2225.0,1127.2,28.0,80.0,2199.964285714286,4573.756268766916
1009,Kastrup,Tårnby Kommune,Region Hovedstaden,2017,,,0.0081730769230769,6.70048076923077,0.0097126634796295,-0.0100930832507779,6.917067307692307,0.0,,,,8.0,46.0,481.25,367.25925058854153
1010,Kastrup,Tårnby Kommune,Region Hovedstaden,2018,,,0.1261024075813198,5.036651583710411,0.5152938839343888,0.5055997616130765,8.378365384615384,1.0,43.0,,,8.0,46.0,481.25,367.25925058854153
1011,Kastrup,Tårnby Kommune,Region Hovedstaden,2019,,,0.0119189148809016,10.221889140271497,0.0151342377874889,-0.0045630774567613,10.537740384615384,0.0,52.0,,,9.0,51.0,498.55555555555554,347.4403226135069
1012,Kastrup,Tårnby Kommune,Region Hovedstaden,2020,,,0.2549800435413644,11.443750000000012,0.7966164387577339,0.7925487675328886,18.20072115384615,1.0,89.0,,,12.0,58.0,762.3333333333334,622.1856392564599
1013,Kirke Hyllinge,Lejre Kommune,Region Sjælland,2017,,,-0.0205318197340943,10.628380810366098,0.0047450793673218,-0.0151600190453318,10.084287587412591,0.0,,2159.0,1509.8,1.0,4.0,,
1014,Kirke Hyllinge,Lejre Kommune,Region Sjælland,2018,,,0.0997625501579436,7.462302036199103,0.0703120554250564,0.0517182965335576,10.106009615384613,0.0,52.0,2191.0,1532.2,1.0,4.0,,
1015,Kirke Hyllinge,Lejre Kommune,Region Sjælland,2019,,,0.0947787714505254,12.857352941176469,0.145200678968898,0.1281046925482759,15.368990384615389,0.0,67.0,2261.0,1581.1,1.0,4.0,,
1016,Kirke Hyllinge,Lejre Kommune,Region Sjælland,2020,,,0.1574797589572841,16.12569130216189,0.192866110843227,0.1767234330600915,20.29890491452992,0.0,108.0,2261.0,1581.1,2.0,6.0,10570.5,4496.492021565256
1017,Kirke Såby,Lejre Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,1695.0,1525.7,1.0,4.0,,
1018,Kirke Såby,Lejre Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,52.0,1718.0,1546.4,1.0,4.0,,
1019,Kirke Såby,Lejre Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,67.0,1677.0,1509.5,1.0,4.0,,
1020,Kirke Såby,Lejre Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,108.0,1683.0,1514.9,2.0,6.0,10570.5,4496.492021565256
1021,Kjellerup,Silkeborg Kommune,Region Midtjylland,2017,,,0.064726110460017,4.805409296585775,0.0726362888620668,0.0540890146393081,6.5206512237762215,0.0,,5095.0,1349.0,12.0,30.0,2047.4166666666667,2271.5911307168626
1022,Kjellerup,Silkeborg Kommune,Region Midtjylland,2018,,,0.3163573364759547,1.6294873141564337,0.6757335256873597,0.6692481962011069,10.01295673076923,1.0,84.0,5089.0,1347.4,15.0,36.0,1795.4666666666667,2101.6998517073425
1023,Kjellerup,Silkeborg Kommune,Region Midtjylland,2019,,,0.118437668971798,10.867285125005708,0.4335861559336952,0.4222578790523691,14.005883352758351,1.0,110.0,5090.0,1347.6,23.0,47.0,1858.2608695652173,2543.620633831577
1024,Kjellerup,Silkeborg Kommune,Region Midtjylland,2020,,,0.5764081957166036,33.4464911926309,0.1521275997894732,0.1351701517852627,48.72130837912088,0.0,174.0,5119.0,1355.3,27.0,60.0,1794.111111111111,2384.594149202387
1025,Klarup,Aalborg Kommune,Region Nordjylland,2017,,,0.0,0.0,,,0.0,0.0,,4714.0,1869.2,24.0,83.0,1729.0416666666667,4570.264786156236
1026,Klarup,Aalborg Kommune,Region Nordjylland,2018,,,0.0,0.0,,,0.0,0.0,188.0,4675.0,1853.7,25.0,87.0,1665.68,4485.240542787718
1027,Klarup,Aalborg Kommune,Region Nordjylland,2019,,,0.0,0.0,,,0.0,0.0,212.0,4733.0,1876.7,31.0,115.0,1426.7096774193549,4044.696331358292
1028,Klarup,Aalborg Kommune,Region Nordjylland,2020,,,0.0,0.0,,,0.0,0.0,336.0,4779.0,1854.5,37.0,132.0,1537.2162162162165,3801.414576875993
1029,Kokkedal,Fredensborg Kommune,Region Hovedstaden,2017,,,-0.0529577179202593,11.430062217194568,0.0662762794610175,0.0476018050502379,10.026682692307691,0.0,,,,2.0,7.0,1920.5,839.3357492684319
