,City,Elbil,interval,week,year
2400,Silkeborg,28.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2401,Skive,46.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2402,Slagelse,23.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2403,Stavtrup,36.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2404,Støvring,88.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2405,Svendborg,22.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2406,Sønderborg,22.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2407,Thisted,36.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2408,Vejle,22.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2409,Viborg,29.0,2018-04-02T00 2018-04-08T00,15.0,2018.0
2410,Aabenraa,21.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2411,Aalborg,12.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2412,Aarhus,11.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2413,Ballerup,14.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2414,Copenhagen,15.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2415,Esbjerg,14.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2416,Fredericia,19.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2417,Frederiksberg,14.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2418,Gentofte,22.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2419,Hellerup,20.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2420,Herning,23.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2421,Hillerød,28.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2422,Hobro,26.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2423,Holbæk,26.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2424,Holstebro,13.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2425,Hvidovre,22.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2426,Kastrup,21.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2427,Kokkedal,0.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2428,Kolding,22.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2429,Køge,21.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2430,Lyngby,15.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2431,Norresundby,29.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2432,Nykøbing Falster,26.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2433,Næstved,16.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2434,Odder,13.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2435,Odense,18.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2436,Randers,15.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2437,Ribe,100.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2438,Roskilde,9.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2439,Samsø Municipality,17.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2440,Silkeborg,22.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2441,Skanderborg,30.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2442,Skive,19.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2443,Slagelse,17.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2444,Stavtrup,26.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2445,Søborg,17.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2446,Sønderborg,30.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2447,Taastrup,18.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2448,Thisted,69.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2449,Vejle,21.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2450,Viborg,18.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2451,Vojens,48.0,2018-04-09T00 2018-04-15T00,16.0,2018.0
2452,Aalborg,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2453,Aarhus,8.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2454,Albertslund,25.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2455,Ballerup,13.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2456,Brøndby,25.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2457,Copenhagen,13.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2458,Esbjerg,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2459,Faaborg,44.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2460,Fanø,20.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2461,Frederiksberg,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2462,Haderslev,20.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2463,Herlev,16.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2464,Herning,15.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2465,Hillerød,21.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2466,Hjørring,17.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2467,Holstebro,18.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2468,Hvidovre,16.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2469,Kastrup,29.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2470,Kolding,9.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2471,Køge,18.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2472,Lyngby,11.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2473,Middelfart,24.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2474,Næstved,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2475,Odder,20.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2476,Odense,9.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2477,Randers,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2478,Ribe,100.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2479,Ringkobing,34.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2480,Ringsted,21.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2481,Roskilde,10.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2482,Rødovre,18.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2483,Samsø Municipality,15.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2484,Silkeborg,17.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2485,Skive,19.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2486,Slagelse,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2487,Stavtrup,21.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2488,Taastrup,14.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2489,Vejle,12.0,2018-04-16T00 2018-04-22T00,17.0,2018.0
2490,Aalborg,13.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2491,Aarhus,16.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2492,Albertslund,26.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2493,Ballerup,21.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2494,Copenhagen,22.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2495,Esbjerg,13.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2496,Fredericia,21.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2497,Frederiksberg,19.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2498,Frederikshavn,30.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2499,Give,68.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2500,Glostrup,37.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2501,Haderslev,17.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2502,Hammel,73.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2503,Hellerup,26.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2504,Herlev,36.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2505,Herning,18.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2506,Hillerød,23.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2507,Hobro,27.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2508,Holbæk,19.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2509,Holstebro,17.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2510,Hvidovre,17.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2511,Højbjerg,24.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2512,Ishøj,43.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2513,Kastrup,43.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2514,Kerteminde,0.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2515,Kolding,15.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2516,Køge,21.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2517,Lillerød,26.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2518,Lyngby,25.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2519,Næstved,20.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2520,Odder,29.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2521,Odense,17.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2522,Randers,25.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2523,Ribe,100.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2524,Ringsted,24.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2525,Risskov,42.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2526,Roskilde,20.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2527,Rødovre,28.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2528,Samsø Municipality,25.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2529,Silkeborg,29.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2530,Skive,29.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2531,Slagelse,17.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2532,Sorø,48.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2533,Svendborg,21.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2534,Søborg,22.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2535,Sønderborg,16.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2536,Taastrup,39.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2537,Tranbjerg J,48.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2538,Vejle,18.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2539,Værløse,40.0,2018-04-23T00 2018-04-29T00,18.0,2018.0
2540,Aabenraa,35.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2541,Aalborg,16.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2542,Aarhus,15.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2543,Bagsværd,38.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2544,Ballerup,15.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2545,Birkerød,32.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2546,Brenderup,0.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2547,Brøndby,28.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2548,Copenhagen,19.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2549,Dragør,53.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2550,Esbjerg,12.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2551,Fanø,22.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2552,Fredericia,27.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2553,Frederiksberg,13.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2554,Frederikshavn,29.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2555,Gentofte,35.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2556,Gesten,32.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2557,Give,81.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2558,Glostrup,37.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2559,Greve Strand,24.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2560,Haderslev,20.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2561,Hellerup,22.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2562,Helsingør,28.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2563,Herlev,36.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2564,Herning,16.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2565,Hillerød,21.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2566,Hjørring,38.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2567,Holstebro,19.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2568,Hvidovre,29.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2569,Karup,44.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2570,Kastrup,41.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2571,Kolding,18.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2572,Køge,23.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2573,Lillerød,29.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2574,Lyngby,26.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2575,Næstved,13.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2576,Odder,28.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2577,Odense,19.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2578,Randers,18.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2579,Ribe,100.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2580,Roskilde,33.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2581,Rødovre,32.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2582,Samsø Municipality,21.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2583,Silkeborg,22.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2584,Skive,24.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2585,Slagelse,30.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2586,Svendborg,20.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2587,Søborg,17.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
2588,Sønderborg,21.0,2018-04-30T00 2018-05-06T00,19.0,2018.0
